"quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"A1",32,"0","Bouteloua gracilis",17.1335730503561,51.7149525395971,51.91784737328,1,1,0,0,44.4374147398263,0
"A1",32,"1","Bouteloua gracilis",10.3363016693425,52.5501950465447,45.6023716551434,1,0,0,1,43.390848099789,0
"A1",32,"2","Bouteloua gracilis",12.2152846867614,59.421833679197,52.0786867132927,1,1,0,2,38.4511471398554,0
"A1",32,"3","Bouteloua gracilis",4.1435272454568,58.8491619298337,48.2720754131153,1,0,0,3,40.1229613391909,0
"A1",32,"4","Bouteloua gracilis",3.1394542184779,55.7326373291731,48.9079196941827,1,0,0,4,43.2788481837878,0
"A1",32,"5","Bouteloua gracilis",7.5990566822778,65.2479016270071,56.2780920264643,1,0,0,5,32.8680421845308,0
"A1",32,"6","Bouteloua gracilis",47.888448190668,63.0853389149919,46.9973108215867,1,1,0,6,31.9511567152799,0
"A1",32,"7","Bouteloua gracilis",65.3288960020938,77.1906582527647,53.4129335913758,1,1,0,7,14.5525978023177,0
"A1",32,"8","Bouteloua gracilis",7.9643005891228,84.6598332281941,43.0786554778882,1,1,0,8,13.9688509136772,0
"A1",32,"9","Bouteloua gracilis",5.7605260957035,88.0714212235483,44.3218540631296,1,0,0,9,10.2368534508359,0
"A1",32,"10","Bouteloua gracilis",3.6793096148534,89.5752455627325,47.2297536840775,1,0,0,10,9.45751873250316,0
"A1",32,"11","Bouteloua gracilis",3.2978531369035,80.9302236934076,43.8230526266384,1,0,0,11,17.8970030423399,0
"A1",32,"12","Bouteloua gracilis",3.235990969183,82.2030649197802,47.2154203748097,1,0,0,12,16.7628671708255,0
"A1",32,"13","Bouteloua gracilis",5.5788187414162,2.10440724076692,95.6982021493687,1,0,0,13,0.488424562772041,1
"A1",32,"14","Bouteloua gracilis",6.2850951278749,6.53145599116556,98.7839248499605,1,1,0,14,-0.0205586358426331,1
"A1",32,"15","Bouteloua gracilis",1.5203207355445,1.29946300603397,99.5276824610131,1,0,0,15,-0.0883307537072303,1
"A1",32,"16","Bouteloua gracilis",19.1443690124408,14.1816270439401,91.5209632710388,1,0,0,16,5.90791636950081,0
"A1",32,"17","Bouteloua gracilis",18.4925505339189,21.4238239907315,96.0091537183811,1,1,0,17,-0.0701149740689715,0
"A1",32,"18","Bouteloua gracilis",3.6188610795065,23.4773065731604,91.0088092688527,1,0,0,18,7.85458157715577,0
"A1",32,"19","Bouteloua gracilis",7.0803086714253,26.4447178522691,92.5854372606374,1,0,0,19,5.15221035313871,0
"A1",32,"20","Bouteloua gracilis",12.6829129682202,2.44217251202904,87.8498208872088,1,1,0,20,0.065835325630817,0
"A1",32,"21","Bouteloua gracilis",15.9114011370435,1.6701434402065,81.388451303919,1,0,0,21,2.32811020461909e-08,1
"A1",32,"22","Bouteloua gracilis",7.4928339880506,7.47650696139059,80.7270446485457,1,0,0,22,4.87058795993284,0
"A1",32,"23","Bouteloua gracilis",10.1913069797924,9.78981329914453,85.2022190429552,1,0,0,23,7.63807192595917,0
"A1",32,"24","Bouteloua gracilis",24.8501484910829,16.3172274501735,80.113503040615,1,1,0,24,12.8673087385908,0
"A1",32,"25","Bouteloua gracilis",7.3408681039539,17.07445659466,86.3563069805259,1,0,0,25,11.952538055382,0
"A1",32,"26","Bouteloua gracilis",33.061002523393,25.7443845249793,83.6159470263909,1,1,0,26,11.360247691583,0
"A1",32,"27","Bouteloua gracilis",13.5891170833063,19.8902135018152,72.2336623237068,1,1,0,27,18.2542612527256,0
"A1",32,"28","Bouteloua gracilis",3.8363825033641,15.1470886312813,74.7474476376753,1,0,0,28,14.0661311127019,0
"A1",32,"29","Bouteloua gracilis",7.4785905705744,9.94427763228728,75.4425541005346,1,1,0,29,8.6363304144374,0
"A1",32,"30","Bouteloua gracilis",31.4660697712816,2.77169917656931,73.081340870625,1,1,0,30,-0.0685680165138342,0
"A1",32,"31","Bouteloua gracilis",4.6271732746094,10.7442810935686,71.1742274674392,1,0,0,31,9.41772247206458,0
"A1",32,"32","Bouteloua gracilis",9.8650225499475,11.1881451038479,66.294565074286,1,1,0,32,9.01450310217795,0
"A1",32,"33","Bouteloua gracilis",8.0439083243996,2.57474130002882,57.3812774585994,1,1,0,33,1.58800656657715,1
"A1",32,"34","Bouteloua gracilis",5.0469384663136,6.65349189111654,55.9511736615691,1,1,0,34,5.25838217930036,0
"A1",32,"35","Bouteloua gracilis",3.6709568834441,3.72844407014835,53.1172101711758,1,0,0,35,2.65902786017652,1
"A1",32,"36","Bouteloua gracilis",4.296807454464,0.94563942588482,50.6555385405178,1,0,0,36,-0.10035666715674,1
"A1",32,"37","Bouteloua gracilis",4.9265840641404,8.18285219327638,52.1737646597118,1,0,0,37,6.96555111371761,0
"A1",32,"38","Bouteloua gracilis",5.8840032002467,12.0158504923758,58.3836729540618,1,1,0,38,10.5279101845121,0
"A1",32,"39","Bouteloua gracilis",6.1667195024306,17.7798148954811,58.9254260303818,1,1,0,39,15.9998680963344,0
"A1",32,"40","Bouteloua gracilis",4.5236416913685,19.8281575975556,64.1203275557029,1,0,0,40,18.6416043168067,0
"A1",32,"41","Bouteloua gracilis",5.1454661023066,8.64973869874617,43.9370766035157,1,1,0,41,7.24558551364191,0
"A1",32,"42","Bouteloua gracilis",5.1189737949228,24.1017011742603,60.7611246763901,1,1,0,42,22.6348567295417,0
"A1",32,"43","Bouteloua gracilis",26.4611530774798,35.212137042017,71.6837160942439,1,1,0,43,22.9550351026875,0
"A1",32,"44","Bouteloua gracilis",8.8738523070382,34.9005412984931,79.9726297545504,1,0,0,44,18.0683710883134,0
"A1",32,"45","Bouteloua gracilis",5.9062004201131,33.0607325088829,83.5991945025842,1,0,0,45,15.0073554375796,0
"A1",32,"46","Bouteloua gracilis",9.8506589481296,36.9988780533163,88.9610023292479,1,0,0,46,8.38766114655385,0
"A1",32,"47","Bouteloua gracilis",1.9967497898092,34.2726101155883,90.8248036198668,1,0,0,47,8.55875889692379,0
"A1",32,"48","Bouteloua gracilis",1.3746605944191,30.8794711182596,90.8581236350304,1,0,0,48,8.2631565251323,0
"A1",32,"49","Bouteloua gracilis",26.1318571083598,30.6674765196829,95.5426668444009,1,0,0,49,0.402525804290548,0
"A1",32,"50","Bouteloua gracilis",2.3712967999793,39.3252264725026,94.5839002995802,1,0,0,50,4.28890246617628,0
"A1",32,"51","Bouteloua gracilis",3.555801966426,39.8924547142,98.0298980958929,1,0,0,51,1.23450954368607,1
"A1",32,"52","Bouteloua gracilis",3.8408125837349,44.2630153454511,98.1833408501947,1,0,0,52,0.856499698977913,1
"A1",32,"53","Bouteloua gracilis",9.5003013095015,47.4282826347483,95.4585909306372,1,0,0,53,2.8540199847815,0
"A1",32,"54","Bouteloua gracilis",20.7773204843453,54.2582897886802,95.2942527628347,1,1,0,54,2.29492824312725,0
