"quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"A1",32,"164","Poa secunda",3.36286296384628,40.667878913233,95.0325565559755,1,1,0,164,3.81669104171365,0
"A1",32,"193","Poa secunda",3.53460226308526,23.6378574416921,31.9234568009059,1,1,0,193,22.6233785203897,0
"A1",33,"100","Poa secunda",15.6617878243252,60.5472233205843,37.7091626682446,1,1,0,194,35.7164866732273,0
"A1",33,"125","Poa secunda",7.06614452749956,41.2241999707421,94.4952264924691,2,1,0,164,4.10399242179778,0
"A1",33,"136","Poa secunda",9.87489608778852,23.2949806907083,32.5642129687541,2,1,0,193,20.8396937895654,0
"A1",33,"167","Poa secunda",0.25048851966858,52.60009765625,95.95947265625,1,1,0,195,3.790283203125,1
"A1",34,"39","Poa secunda",4.00216143391172,76.0518818004803,19.3194132564941,1,1,0,196,18.0889003911897,0
"A1",34,"52","Poa secunda",10.3527760316378,23.2630970813709,32.964701478283,3,1,0,193,21.2004778220007,0
"A1",34,"54","Poa secunda",9.9277711201417,61.1610115900829,37.1947881910846,2,1,0,194,35.152262049468,0
"A1",34,"107","Poa secunda",5.24557183357154,3.30186464876974,88.9534788892402,1,0,0,197,2.31091030740562,1
"A1",34,"121","Poa secunda",2.36948819977457,52.2275299133531,95.8419650595936,2,1,0,195,3.38092329774122,1
"A1",34,"122","Poa secunda",6.75014307062117,41.0824825196274,93.984815296707,3,1,0,164,4.3539851639042,0
"A1",35,"0","Poa secunda",6.47387687419865,5.60967259750348,98.6324181721337,1,1,0,198,0.468133203943566,1
"A1",35,"43","Poa secunda",1.70128379487961,34.4973378298204,96.2375996079925,4,0,0,164,2.9940266285533,1
"A1",35,"48","Poa secunda",28.2980372398049,39.9983922170479,94.6738534995505,4,1,0,164,2.00685258943567,0
"A1",35,"54","Poa secunda",9.33590826889187,51.0052838323842,96.7889028082618,3,1,0,195,1.0993341539578,0
"A1",35,"108","Poa secunda",6.96820398382088,78.3714065101486,87.6727160869899,1,1,0,199,10.5052509278192,0
"A1",35,"144","Poa secunda",3.02376772785295,25.1995844600066,47.6449677167694,1,1,0,200,23.9881664587103,0
